Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
70101,CALLAO,CALLAO,CALLAO,512386,"11,8","16,6",17,1621
70102,CALLAO,CALLAO,BELLAVISTA,80704,"2,8","6,3",22,1816
70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REY,46409,"7,7","15,9",18,1687
70104,CALLAO,CALLAO,LA PERLA,64454,"1,5","4,7",23,1841
70105,CALLAO,CALLAO,LA PUNTA,3935,"0,2","3,7",24,1856
70106,CALLAO,CALLAO,VENTANILLA,369618,"22,8","29,4",13,1213
80101,CUSCO,CUSCO,CUSCO,118127,4,"12,4",20,1758
80102,CUSCO,CUSCO,CCORCA,2405,"24,6","54,2",10,741
80103,CUSCO,CUSCO,POROY,12333,"11,7","31,6",14,1388
80104,CUSCO,CUSCO,SAN JERÓNIMO,70453,"6,5","17,5",18,1679
80105,CUSCO,CUSCO,SAN SEBASTIÁN,134182,"3,6","11,8",20,1764
80106,CUSCO,CUSCO,SANTIAGO,103817,"4,2","12,4",20,1756
80107,CUSCO,CUSCO,SAYLLA,8338,"14,9","35,9",14,1239
80108,CUSCO,CUSCO,WANCHAQ,61364,"0,5","2,3",25,1862
80201,CUSCO,ACOMAYO,ACOMAYO,4616,"30,1",54,9,644
80202,CUSCO,ACOMAYO,ACOPIA,3048,"24,7","46,1",10,896
80203,CUSCO,ACOMAYO,ACOS,2350,"24,7","47,6",10,872
80204,CUSCO,ACOMAYO,MOSOC LLACTA,1069,"24,7","46,1",10,897
80205,CUSCO,ACOMAYO,POMACANCHI,7598,"32,3","58,1",8,524
80206,CUSCO,ACOMAYO,RONDOCÁN,1915,"15,2","40,5",12,1167
80207,CUSCO,ACOMAYO,SANGARARA,3404,"26,3","55,4",9,676
80301,CUSCO,ANTA,ANTA,25464,"15,8","35,5",14,1232
80302,CUSCO,ANTA,ANCAHUASI,7784,"21,5","50,7",10,876
80303,CUSCO,ANTA,CACHIMAYO,2742,5,"16,9",19,1708
80304,CUSCO,ANTA,CHINCHAYPUJIO,4333,"34,4","59,8",8,455
80305,CUSCO,ANTA,HUAROCONDO,4634,"17,1","42,2",12,1101
80306,CUSCO,ANTA,LIMATAMBO,7754,"23,6","48,8",10,868
80307,CUSCO,ANTA,MOLLEPATA,3496,"16,1","40,1",12,1156
80402,CUSCO,CALCA,COYA,3645,"17,1","42,6",12,1092
80403,CUSCO,CALCA,LAMAY,5967,28,"51,9",9,719
80404,CUSCO,CALCA,LARES,6412,"37,2","64,8",7,335
80405,CUSCO,CALCA,PISAC,11607,"24,3","48,4",10,858
80406,CUSCO,CALCA,SAN SALVADOR,6175,"27,9","51,9",9,722
80407,CUSCO,CALCA,TARAY,4880,"27,7","55,4",9,655
80408,CUSCO,CALCA,YANATILE,9473,"22,1",47,11,924
80501,CUSCO,CANAS,YANAOCA,9270,"37,3","62,9",7,355
80502,CUSCO,CANAS,CHECCA,5485,"42,3","69,4",6,179
80503,CUSCO,CANAS,KUNTURKANKI,5178,32,"59,6",8,505
80504,CUSCO,CANAS,LANGUI,2104,"27,8","53,9",9,675
80505,CUSCO,CANAS,LAYO,5548,"39,2","67,1",6,258
80506,CUSCO,CANAS,PAMPAMARCA,1889,"23,1","49,7",10,857
80507,CUSCO,CANAS,QUEHUE,2660,"40,9","69,4",6,195
80508,CUSCO,CANAS,TÚPAC AMARU,2620,"30,4","61,6",8,494
80602,CUSCO,CANCHIS,CHECACUPE,5217,"26,8","53,8",9,699
80603,CUSCO,CANCHIS,COMBAPATA,5026,"21,7","45,1",11,967
80604,CUSCO,CANCHIS,MARANGANI,10399,"25,8","52,8",10,747
80605,CUSCO,CANCHIS,PITUMARCA,8366,"31,7","59,3",8,510
80606,CUSCO,CANCHIS,SAN PABLO,4475,"22,4","46,5",11,933
80607,CUSCO,CANCHIS,SAN PEDRO,2808,"8,4","27,5",15,1512
80608,CUSCO,CANCHIS,TINTA,5474,"19,2","44,4",11,1028
80701,CUSCO,CHUMBIVILCAS,SANTO TOMÁS,22809,"31,2","57,7",8,559
80702,CUSCO,CHUMBIVILCAS,CAPACMARCA,4119,"30,3","60,1",8,527
80703,CUSCO,CHUMBIVILCAS,CHAMACA,6503,"35,4","62,5",7,391
80704,CUSCO,CHUMBIVILCAS,COLQUEMARCA,7110,"34,8","63,5",7,385
80705,CUSCO,CHUMBIVILCAS,LIVITACA,12798,"44,2","69,9",6,163
80706,CUSCO,CHUMBIVILCAS,LLUSCO,4322,"36,3","63,7",7,361
80707,CUSCO,CHUMBIVILCAS,QUIÑOTA,4010,"42,1","66,9",6,215
80708,CUSCO,CHUMBIVILCAS,VELILLE,8472,"26,1","51,4",10,765
80801,CUSCO,ESPINAR,ESPINAR,38886,"16,1","35,7",14,1219
80803,CUSCO,ESPINAR,COPORAQUE,9824,26,"57,2",9,653
80804,CUSCO,ESPINAR,OCORURO,995,"23,8","44,8",11,937
80805,CUSCO,ESPINAR,PALLPATA,5111,17,"42,8",12,1091
80806,CUSCO,ESPINAR,PICHIGUA,2824,"30,6","59,3",8,535
80807,CUSCO,ESPINAR,SUYCKUTAMBO,1566,28,"56,7",9,629
80808,CUSCO,ESPINAR,ALTO PICHIGUA,1981,"23,8","44,8",11,938
80901,CUSCO,LA CONVENCIÓN,SANTA ANA,29990,"3,3","13,3",20,1757
80904,CUSCO,LA CONVENCIÓN,MARANURA,5209,"5,4","24,2",16,1597
80905,CUSCO,LA CONVENCIÓN,OCOBAMBA,5985,"22,9","49,2",10,877
80906,CUSCO,LA CONVENCIÓN,QUELLOUNO,15150,"14,1","29,5",14,1384
80907,CUSCO,LA CONVENCIÓN,KIMBIRI,19099,"14,7","35,4",14,1251
80908,CUSCO,LA CONVENCIÓN,SANTA TERESA,6945,"14,1","29,5",14,1385
80909,CUSCO,LA CONVENCIÓN,VILCABAMBA,10240,"25,2","51,2",10,788
80910,CUSCO,LA CONVENCIÓN,PICHARI,27234,20,"41,3",12,1056
80911,CUSCO,LA CONVENCIÓN,INKAWASI,5031,"30,1","60,8",8,512
80912,CUSCO,LA CONVENCIÓN,VILLA VIRGEN,2391,"29,7","55,8",9,613
80913,CUSCO,LA CONVENCIÓN,VILLA KINTIARINA,2369,"27,6","55,1",9,663
80914,CUSCO,LA CONVENCIÓN,MEGANTONI,7499,"21,1",46,11,956
81001,CUSCO,PARURO,PARURO,3474,"22,9","37,7",12,1074
81002,CUSCO,PARURO,ACCHA,3125,32,59,8,511
81003,CUSCO,PARURO,CCAPI,3121,"28,6","49,7",10,752
81004,CUSCO,PARURO,COLCHA,948,"22,9","37,7",12,1075
81005,CUSCO,PARURO,HUANOQUITE,5078,"26,5",54,9,700
81006,CUSCO,PARURO,OMACHA,5842,"47,2","75,7",5,102
81007,CUSCO,PARURO,PACCARITAMBO,2092,"28,6","49,7",10,753
81008,CUSCO,PARURO,PILLPINTO,1033,"10,8","31,9",14,1395
81009,CUSCO,PARURO,YAURISQUE,1931,"22,9","37,7",12,1076
81101,CUSCO,PAUCARTAMBO,PAUCARTAMBO,13435,"34,2","58,3",8,486
81102,CUSCO,PAUCARTAMBO,CAICAY,3050,37,"62,2",7,374
81103,CUSCO,PAUCARTAMBO,CHALLABAMBA,9421,"37,5","65,8",7,314
81104,CUSCO,PAUCARTAMBO,COLQUEPATA,8915,"38,3","64,2",7,328
81105,CUSCO,PAUCARTAMBO,HUANCARANI,7866,"31,7","59,7",8,507
81106,CUSCO,PAUCARTAMBO,KOSÑIPATA,4892,"18,4","43,5",12,1044
81201,CUSCO,QUISPICANCHI,URCOS,12152,"17,6","38,1",12,1169
81202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,6938,"18,9","40,9",12,1090
81203,CUSCO,QUISPICANCHI,CAMANTI,2603,"6,5","23,7",16,1587
81204,CUSCO,QUISPICANCHI,CCARHUAYO,3156,"38,4",65,7,311
81205,CUSCO,QUISPICANCHI,CCATCA,15084,"48,6","74,1",5,104
81206,CUSCO,QUISPICANCHI,CUSIPATA,4661,"26,4","50,2",10,785
81207,CUSCO,QUISPICANCHI,HUARO,4965,24,"42,3",11,972
81208,CUSCO,QUISPICANCHI,LUCRE,5223,"12,8","25,3",15,1461
81209,CUSCO,QUISPICANCHI,MARCAPATA,4947,"44,5","70,7",6,151
81210,CUSCO,QUISPICANCHI,OCONGATE,18587,"39,7","67,4",6,243
81211,CUSCO,QUISPICANCHI,OROPESA,11563,"12,8","25,3",15,1462
81212,CUSCO,QUISPICANCHI,QUIQUIJANA,11856,"36,8","58,9",8,435
81301,CUSCO,URUBAMBA,URUBAMBA,23754,"12,5","29,6",15,1399
81302,CUSCO,URUBAMBA,CHINCHERO,12298,"15,4","33,3",14,1281
81303,CUSCO,URUBAMBA,HUAYLLABAMBA,6308,"15,4","33,3",14,1282
81305,CUSCO,URUBAMBA,MARAS,6769,"20,3","47,2",11,944
81306,CUSCO,URUBAMBA,OLLANTAYTAMBO,11808,"20,5","40,1",12,1073
81307,CUSCO,URUBAMBA,YUCAY,3402,"7,6","20,5",17,1624
90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,42858,"11,9","22,2",16,1531
90102,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,1909,"26,5","49,7",10,794
90103,HUANCAVELICA,HUANCAVELICA,ACORIA,17056,"39,2","57,4",8,415
90104,HUANCAVELICA,HUANCAVELICA,CONAYCA,848,"22,6","47,9",10,903
90105,HUANCAVELICA,HUANCAVELICA,CUENCA,1071,"34,3","68,2",7,327
90106,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,1807,"29,3","50,8",9,710
90107,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,662,"12,4","39,1",14,1228
90108,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,905,"12,8",28,15,1418
90109,HUANCAVELICA,HUANCAVELICA,LARIA,717,"21,6","48,6",10,907
90110,HUANCAVELICA,HUANCAVELICA,MANTA,917,"40,9","70,5",6,184
90111,HUANCAVELICA,HUANCAVELICA,MARISCAL CÁCERES,494,"12,8",28,15,1419
90112,HUANCAVELICA,HUANCAVELICA,MOYA,911,"24,8","51,2",10,804
90113,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,1706,"29,3","50,8",9,711
90114,HUANCAVELICA,HUANCAVELICA,PALCA,1906,"34,1","58,1",8,492
90115,HUANCAVELICA,HUANCAVELICA,PILCHACA,517,"36,4","67,7",7,298
90116,HUANCAVELICA,HUANCAVELICA,VILCA,1834,"41,3","66,4",6,233
90117,HUANCAVELICA,HUANCAVELICA,YAULI,19892,50,"67,6",5,137
90118,HUANCAVELICA,HUANCAVELICA,ASCENSIÓN,18765,"10,7","22,9",16,1539
90119,HUANCAVELICA,HUANCAVELICA,HUANDO,6490,"21,5","44,6",11,977
90202,HUANCAVELICA,ACOBAMBA,ANDABAMBA,3171,34,"64,9",7,380
90203,HUANCAVELICA,ACOBAMBA,ANTA,4483,"41,5","63,7",7,277
90204,HUANCAVELICA,ACOBAMBA,CAJA,1809,"18,3","37,6",12,1165
90205,HUANCAVELICA,ACOBAMBA,MARCAS,1519,"18,3","37,6",12,1166
90206,HUANCAVELICA,ACOBAMBA,PAUCARA,9117,"38,9",64,7,323
90207,HUANCAVELICA,ACOBAMBA,POMACOCHA,2873,"25,2","57,1",9,667
90208,HUANCAVELICA,ACOBAMBA,ROSARIO,4952,"32,5","56,6",8,555
90301,HUANCAVELICA,ANGARAES,LIRCAY,25891,"35,8","52,4",8,573
90302,HUANCAVELICA,ANGARAES,ANCHONGA,7805,"50,9","76,7",4,81
90303,HUANCAVELICA,ANGARAES,CALLANMARCA,615,"32,7","64,5",8,405
90304,HUANCAVELICA,ANGARAES,CCOCHACCASA,3198,"32,3","56,6",8,561
90305,HUANCAVELICA,ANGARAES,CHINCHO,967,"19,3","37,5",12,1151
90306,HUANCAVELICA,ANGARAES,CONGALLA,3786,"43,2","70,7",6,165
90307,HUANCAVELICA,ANGARAES,HUANCA-HUANCA,1405,"52,3","79,8",4,57
90308,HUANCAVELICA,ANGARAES,HUAYLLAY GRANDE,1051,"32,3","63,2",8,440
90309,HUANCAVELICA,ANGARAES,JULCAMARCA,1929,"19,3","37,5",12,1152
90310,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPAR,2429,"28,5","52,8",9,688
90311,HUANCAVELICA,ANGARAES,SANTO TOMÁS DE PATA,1513,"28,5","52,8",9,689
90312,HUANCAVELICA,ANGARAES,SECCLLA,3312,"30,7","58,1",8,562
90401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,3172,"19,5","39,9",12,1100
90402,HUANCAVELICA,CASTROVIRREYNA,ARMA,972,"16,4","32,4",14,1277
90403,HUANCAVELICA,CASTROVIRREYNA,AURAHUA,1497,"23,4","52,2",10,812
90404,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,915,"19,6","42,7",12,1042
90405,HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,935,"34,3",65,7,369
90406,HUANCAVELICA,CASTROVIRREYNA,COCAS,737,"22,5","47,8",10,906
90407,HUANCAVELICA,CASTROVIRREYNA,HUACHOS,880,"23,3","48,7",10,879
90408,HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,418,"35,3","69,5",7,281
90409,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,1201,"38,7","63,8",7,331
90410,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,769,"16,4","32,4",14,1278
90411,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,834,"28,1","52,7",9,695
90412,HUANCAVELICA,CASTROVIRREYNA,TANTARA,691,"25,3","53,1",10,750
90413,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,1567,"6,4","22,5",16,1607
90501,HUANCAVELICA,CHURCAMPA,CHURCAMPA,5493,"26,9","49,5",10,790
90502,HUANCAVELICA,CHURCAMPA,ANCO,5833,"25,9","46,1",10,880
90503,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,1889,"27,3","51,9",9,732
90504,HUANCAVELICA,CHURCAMPA,EL CARMEN,2533,"29,2","55,9",9,618
90505,HUANCAVELICA,CHURCAMPA,LA MERCED,1179,"13,5","37,6",14,1233
90506,HUANCAVELICA,CHURCAMPA,LOCROJA,3464,"44,2","70,6",6,155
90507,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,4362,"23,1","50,1",10,846
90508,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,751,"8,8","26,3",16,1517
90509,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,3535,"24,3","46,8",10,888
90510,HUANCAVELICA,CHURCAMPA,PACHAMARCA,1861,"23,4","47,7",10,890
90511,HUANCAVELICA,CHURCAMPA,COSME,2983,40,"68,8",6,218
90601,HUANCAVELICA,HUAYTARÁ,HUAYTARÁ,2374,"6,7","20,2",17,1640
90604,HUANCAVELICA,HUAYTARÁ,HUAYACUNDO ARMA,488,"13,8","29,2",14,1390
90606,HUANCAVELICA,HUAYTARÁ,OCOYO,735,"19,3","33,9",13,1194
90607,HUANCAVELICA,HUAYTARÁ,PILPICHACA,2899,"22,1","45,4",11,945
90608,HUANCAVELICA,HUAYTARÁ,QUERCO,1211,"19,3","33,9",13,1195
90609,HUANCAVELICA,HUAYTARÁ,QUITO-ARMA,718,"13,8","29,2",14,1391
90610,HUANCAVELICA,HUAYTARÁ,SAN ANTONIO DE CUSICAN,1431,"22,6","44,4",11,959
90611,HUANCAVELICA,HUAYTARÁ,SAN FRANCISCO DE SANGA,1029,28,"57,9",9,610
90612,HUANCAVELICA,HUAYTARÁ,SAN ISIDRO,1148,"24,4","53,5",10,758
90613,HUANCAVELICA,HUAYTARÁ,SANTIAGO DE CHOCORVOS,1600,26,"48,9",10,816
90614,HUANCAVELICA,HUAYTARÁ,SANTIAGO DE QUIRAHUAR,356,"13,8","29,2",14,1392
90615,HUANCAVELICA,HUAYTARÁ,SANTO DOMINGO DE CAPIL,751,"20,9","46,2",11,958
90616,HUANCAVELICA,HUAYTARÁ,TAMBO,809,"19,3","33,9",13,1196
90701,HUANCAVELICA,TAYACAJA,PAMPAS,11278,"17,4","38,7",12,1164
90702,HUANCAVELICA,TAYACAJA,ACOSTAMBO,3365,"38,3","69,6",6,227
90703,HUANCAVELICA,TAYACAJA,ACRAQUIA,3548,"26,6","50,2",10,781
90704,HUANCAVELICA,TAYACAJA,AHUAYCHA,3978,31,"66,3",8,402
90705,HUANCAVELICA,TAYACAJA,COLCABAMBA,11989,"33,5","51,9",9,614
90706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,10002,"27,5","46,9",10,826
90707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,3201,"25,8","54,5",9,704
90709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,3052,"32,5","57,2",8,543
90710,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,1479,"29,8",61,8,519
90711,HUANCAVELICA,TAYACAJA,PAZOS,5198,"27,5","46,9",10,827
90713,HUANCAVELICA,TAYACAJA,QUISHUAR,752,30,"59,8",8,537
90714,HUANCAVELICA,TAYACAJA,SALCABAMBA,4005,"50,1",77,4,86
90715,HUANCAVELICA,TAYACAJA,SALCAHUASI,2734,"27,9","57,1",9,621
90716,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,1789,"22,6","44,7",11,953
90717,HUANCAVELICA,TAYACAJA,SURCUBAMBA,5094,"33,9","60,3",8,452
90718,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,2893,"32,6","55,1",8,582
90719,HUANCAVELICA,TAYACAJA,QUICHUAS,4281,"33,3","62,2",8,439
90720,HUANCAVELICA,TAYACAJA,ANDAYMARCA,2662,"44,1","72,8",5,140
90721,HUANCAVELICA,TAYACAJA,ROBLE,1216,"38,1","69,4",6,238
90722,HUANCAVELICA,TAYACAJA,PICHOS,1894,"65,6","88,6",2,5
90723,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,1585,"36,3","66,8",7,317
